exp_length;exp_angle;exp_orientation;var_length;var_angle;var_orientation;length;angle;orientation
3.40552095764;-0.310089862251;-0.588812129649;0.00525558605716;2.39982060033e-05;0.00176551319397;3.5096208804;-0.308228780702;-0.55721821346

3.38637165045;-0.311900471011;-0.588810331717;0.00525558605716;2.39982060033e-05;0.00176551319397;3.52231302827;-0.308332715513;-0.55876556731

3.38637165045;-0.311900471011;-0.588810331717;0.00525558605716;2.39982060033e-05;0.00176551319397;3.50211492002;-0.31011971513;-0.574346567673

3.36718205064;-0.313736518758;-0.588808276446;0.00525558605716;2.39982060033e-05;0.00176551319397;3.48832297324;-0.311175507342;-0.46706769743

3.36718205064;-0.313736518758;-0.588808276446;0.00525558605716;2.39982060033e-05;0.00176551319397;3.45637699693;-0.313008189351;-0.494523947801

3.34804935362;-0.315589301294;-0.588806459546;0.00525558605716;2.39982060033e-05;0.00176551319397;3.4337448415;-0.313157243705;-0.555623549464

3.32888974463;-0.31746704496;-0.588804376292;0.00525558605716;2.39982060033e-05;0.00176551319397;3.42595935895;-0.314864270432;-0.544165521966

3.32888974463;-0.31746704496;-0.588804376292;0.00525558605716;2.39982060033e-05;0.00176551319397;3.41411953333;-0.315000109345;-0.581534827573

3.30976809396;-0.319364012378;-0.5888024716;0.00525558605716;2.39982060033e-05;0.00176551319397;3.41899716823;-0.316679752672;-0.568521975075

3.30976809396;-0.319364012378;-0.5888024716;0.00525558605716;2.39982060033e-05;0.00176551319397;3.42360474894;-0.316751443733;-0.554488526495

3.30976809396;-0.319364012378;-0.5888024716;0.00525558605716;2.39982060033e-05;0.00176551319397;3.3873395338;-0.318604949676;-0.600982538473

3.29064549137;-0.321284289484;-0.588800442457;0.00525558605716;2.39982060033e-05;0.00176551319397;3.38422600281;-0.31860340351;-0.601336538453

3.29064549137;-0.321284289484;-0.588800442457;0.00525558605716;2.39982060033e-05;0.00176551319397;3.35152881788;-0.320461737441;-0.639420896491

3.27152878458;-0.323227642217;-0.588798380598;0.00525558605716;2.39982060033e-05;0.00176551319397;3.3468494292;-0.320457761624;-0.644176637239

3.27152878458;-0.323227642217;-0.588798380598;0.00525558605716;2.39982060033e-05;0.00176551319397;3.32695580833;-0.321450660387;-0.553013323124

3.25245058124;-0.325191251374;-0.588796489956;0.00525558605716;2.39982060033e-05;0.00176551319397;3.30904567601;-0.323311650036;-0.583021424465

3.2333460533;-0.327182054614;-0.588794430604;0.00525558605716;2.39982060033e-05;0.00176551319397;3.31607892069;-0.325130958475;-0.58875668921

3.2333460533;-0.327182054614;-0.588794430604;0.00525558605716;2.39982060033e-05;0.00176551319397;3.30229143766;-0.325184706968;-0.596170222406

3.21430606647;-0.32919106477;-0.588792501992;0.00525558605716;2.39982060033e-05;0.00176551319397;3.26332796887;-0.327025635563;-0.641511897689

3.21430606647;-0.32919106477;-0.588792501992;0.00525558605716;2.39982060033e-05;0.00176551319397;3.24963471059;-0.327888609993;-0.563076452949

3.19522595058;-0.331229712565;-0.588790411962;0.00525558605716;2.39982060033e-05;0.00176551319397;3.23945337566;-0.328880933293;-0.668291174926

3.19522595058;-0.331229712565;-0.588790411962;0.00525558605716;2.39982060033e-05;0.00176551319397;3.224200716;-0.32986615139;-0.582945390919

3.17621249172;-0.333287106562;-0.588788495579;0.00525558605716;2.39982060033e-05;0.00176551319397;3.22568882196;-0.330249982939;-0.630262012088

3.17621249172;-0.333287106562;-0.588788495579;0.00525558605716;2.39982060033e-05;0.00176551319397;3.22236667457;-0.331604168838;-0.606475675759

3.17621249172;-0.333287106562;-0.588788495579;0.00525558605716;2.39982060033e-05;0.00176551319397;3.23074658296;-0.331945164073;-0.6092045663

3.15716020696;-0.33537499806;-0.588786374058;0.00525558605716;2.39982060033e-05;0.00176551319397;3.21605647283;-0.333596116822;-0.605413316822

3.13817044651;-0.337482893429;-0.588784463273;0.00525558605716;2.39982060033e-05;0.00176551319397;3.19850204062;-0.333577552393;-0.624581960427

3.13817044651;-0.337482893429;-0.588784463273;0.00525558605716;2.39982060033e-05;0.00176551319397;3.16341481416;-0.335409967285;-0.665324947209

3.13817044651;-0.337482893429;-0.588784463273;0.00525558605716;2.39982060033e-05;0.00176551319397;3.15077473659;-0.33623934046;-0.595166587308

3.11915087492;-0.339621320656;-0.588782310582;0.00525558605716;2.39982060033e-05;0.00176551319397;3.15791830004;-0.337270613885;-0.672360814394

3.11915087492;-0.339621320656;-0.588782310582;0.00525558605716;2.39982060033e-05;0.00176551319397;3.15257843996;-0.338139317049;-0.590524814986

3.10018026046;-0.341782106011;-0.588780349314;0.00525558605716;2.39982060033e-05;0.00176551319397;3.15728044645;-0.338681780425;-0.624424955612

3.10018026046;-0.341782106011;-0.588780349314;0.00525558605716;2.39982060033e-05;0.00176551319397;3.15214433048;-0.339939223071;-0.60397480505

3.08119982312;-0.343972250445;-0.588778189907;0.00525558605716;2.39982060033e-05;0.00176551319397;3.11178283428;-0.341261512026;-0.59039556305

3.08119982312;-0.343972250445;-0.588778189907;0.00525558605716;2.39982060033e-05;0.00176551319397;3.13249486072;-0.341955794879;-0.613731397714

3.06224265034;-0.346188560744;-0.588776076773;0.00525558605716;2.39982060033e-05;0.00176551319397;3.10905133472;-0.343065006542;-0.564041155058

3.06224265034;-0.346188560744;-0.588776076773;0.00525558605716;2.39982060033e-05;0.00176551319397;3.11653044708;-0.34379219694;-0.638321541577

3.06224265034;-0.346188560744;-0.588776076773;0.00525558605716;2.39982060033e-05;0.00176551319397;3.12895596107;-0.345035139141;-0.533130918817

3.04330711688;-0.348431736625;-0.588773963907;0.00525558605716;2.39982060033e-05;0.00176551319397;3.12948492061;-0.345658496059;-0.631489213495

3.04330711688;-0.348431736625;-0.588773963907;0.00525558605716;2.39982060033e-05;0.00176551319397;3.12305417073;-0.346671417273;-0.515394702619

3.00547790876;-0.353003373075;-0.58876965236;0.00525558605716;2.39982060033e-05;0.00176551319397;3.06282999321;-0.352111995107;-0.629497546607

2.6496517365;-0.402913158272;-0.588724542961;0.00160641223541;3.93282246256e-05;0.00139549709825;2.69107008823;-0.399982110126;-0.594796402174

2.6496517365;-0.402913158272;-0.588724542961;0.00160641223541;3.93282246256e-05;0.00139549709825;2.69131966851;-0.39998397294;-0.592941426449

2.63112954486;-0.405913096115;-0.588722016169;0.00160641223541;3.93282246256e-05;0.00139549709825;2.67490699868;-0.40452961424;-0.490502738789

2.61263394544;-0.408955121136;-0.588719521655;0.00160641223541;3.93282246256e-05;0.00139549709825;2.65357205354;-0.407949604188;-0.575995992869

2.59417053905;-0.412039250366;-0.588717037869;0.00160641223541;3.93282246256e-05;0.00139549709825;2.64387326116;-0.409673594487;-0.606445192672

2.57570313905;-0.415172506741;-0.588714460579;0.00160641223541;3.93282246256e-05;0.00139549709825;2.61636276361;-0.413097049087;-0.626267665947

2.55731118036;-0.418342353737;-0.588711997411;0.00160641223541;3.93282246256e-05;0.00139549709825;2.61741427152;-0.415729460899;-0.542838386901

2.53889402435;-0.421567115399;-0.588709361307;0.00160641223541;3.93282246256e-05;0.00139549709825;2.59084936468;-0.418087077453;-0.572165559198

2.5205548864;-0.424829834297;-0.588706888633;0.00160641223541;3.93282246256e-05;0.00139549709825;2.57734248259;-0.421942169664;-0.572358617502

2.50219258395;-0.428149468296;-0.588704195905;0.00160641223541;3.93282246256e-05;0.00139549709825;2.5471900099;-0.425467559871;-0.638389659225

2.48390489915;-0.431509576796;-0.58870168997;0.00160641223541;3.93282246256e-05;0.00139549709825;2.52905216951;-0.427970970418;-0.590291397438

2.46560353914;-0.434927333693;-0.588698928329;0.00160641223541;3.93282246256e-05;0.00139549709825;2.51038470487;-0.431204553174;-0.627199920081

2.46560353914;-0.434927333693;-0.588698928329;0.00160641223541;3.93282246256e-05;0.00139549709825;2.49773177464;-0.433256215856;-0.654474267378

2.44736450111;-0.438389903587;-0.588696343943;0.00160641223541;3.93282246256e-05;0.00139549709825;2.49798887956;-0.434060925658;-0.556305886455

2.42913030061;-0.44190920161;-0.58869353435;0.00160641223541;3.93282246256e-05;0.00139549709825;2.48764117525;-0.437390166371;-0.609561687327

2.42913030061;-0.44190920161;-0.58869353435;0.00160641223541;3.93282246256e-05;0.00139549709825;2.47744300159;-0.438940158755;-0.619200831493

2.41093755363;-0.445479541573;-0.588690785569;0.00160641223541;3.93282246256e-05;0.00139549709825;2.45909591151;-0.441911529925;-0.548724708378

2.41093755363;-0.445479541573;-0.588690785569;0.00160641223541;3.93282246256e-05;0.00139549709825;2.46277272798;-0.443631315914;-0.5436574408

2.39278070918;-0.449103226508;-0.588688031757;0.00160641223541;3.93282246256e-05;0.00139549709825;2.4359867294;-0.446040419831;-0.528817537895

7.47165511521;-0.082787006154;0.131310086054;0.280036956082;5.43285891904e-06;0.0631157660451;7.99069601863;-0.0805692788113;-0.11991703615

2.37463004756;-0.452787519378;-0.588685188284;0.00160641223541;3.93282246256e-05;0.00139549709825;2.42433801882;-0.44929019513;-0.581434842628

7.45155739755;-0.0830080086593;0.131312868836;0.280036956082;5.43285891904e-06;0.0631157660451;7.99069601863;-0.0805692788113;-0.11991703615

2.37463004756;-0.452787519378;-0.588685188284;0.00160641223541;3.93282246256e-05;0.00139549709825;2.40416155878;-0.452000029696;-0.507101805739

2.35655875236;-0.456518814258;-0.588682438175;0.00160641223541;3.93282246256e-05;0.00139549709825;2.39375152531;-0.453577103448;-0.576440261143

2.35655875236;-0.456518814258;-0.588682438175;0.00160641223541;3.93282246256e-05;0.00139549709825;2.39065702794;-0.455235089652;-0.596542821096

2.35655875236;-0.456518814258;-0.588682438175;0.00160641223541;3.93282246256e-05;0.00139549709825;2.38815662964;-0.455400053703;-0.583101030377

2.33847217644;-0.460318018731;-0.58867954162;0.00160641223541;3.93282246256e-05;0.00139549709825;2.37471527642;-0.458477204625;-0.65314235244

2.32046963396;-0.464165715383;-0.588676792241;0.00160641223541;3.93282246256e-05;0.00139549709825;2.34929668914;-0.462711668863;-0.636870471502

5.1791687981;0.300437064719;0.76131944727;0.027872995132;0.000544199017163;0.624984972559;5.17135909907;0.311616834934;-0.164522682053

2.30245178836;-0.468084493174;-0.588673840375;0.00160641223541;3.93282246256e-05;0.00139549709825;2.32827124534;-0.466939202553;-0.59154789362

5.15990589382;0.301596769147;0.761322259673;0.027872995132;0.000544199017163;0.624984972559;5.17862384934;0.313476327148;-0.166571470969

2.26657545207;-0.47609722205;-0.58866809092;0.00160641223541;3.93282246256e-05;0.00139549709825;2.32273292966;-0.470387734571;-0.603917510023

5.12145600118;0.303938917162;0.76132803335;0.027872995132;0.000544199017163;0.624984972559;5.09477425274;0.314354735794;-0.0957673052402

2.24871017791;-0.480195470891;-0.588665321006;0.00160641223541;3.93282246256e-05;0.00139549709825;2.29499392441;-0.476075306098;-0.619768478447

2.24871017791;-0.480195470891;-0.588665321006;0.00160641223541;3.93282246256e-05;0.00139549709825;2.27470286081;-0.480066045408;-0.558712624602

2.23085006845;-0.484367044777;-0.588662311317;0.00160641223541;3.93282246256e-05;0.00139549709825;2.2513006289;-0.482689145352;-0.537628757895

5.08303526172;0.306316430318;0.761333840964;0.027872995132;0.000544199017163;0.624984972559;5.02128524483;0.318204688245;-0.126261811853

2.21305082136;-0.488600818124;-0.588659466785;0.00160641223541;3.93282246256e-05;0.00139549709825;2.22416576757;-0.488395660962;-0.536258606197

5.06384105682;0.307518345271;0.761336735063;0.027872995132;0.000544199017163;0.624984972559;5.0120806731;0.320097269896;-0.129609542494

2.1952827471;-0.492905411356;-0.588656513624;0.00160641223541;3.93282246256e-05;0.00139549709825;2.22106761984;-0.489915803017;-0.595831553019

5.04464408626;0.30873009087;0.761339669186;0.027872995132;0.000544199017163;0.624984972559;4.9850262013;0.320101417538;-0.139263750856

2.17754726433;-0.497282358099;-0.588653540699;0.00160641223541;3.93282246256e-05;0.00139549709825;2.20989833285;-0.494863064018;-0.637078679603

5.02544501763;0.309951701294;0.761342584609;0.027872995132;0.000544199017163;0.624984972559;4.94949202638;0.321995436738;-0.152188282678

2.1598807206;-0.501724440956;-0.588650693627;0.000444005428274;1.79441743656e-05;0.0008370484365;2.17376886557;-0.499686121743;-0.536087429912

2.14221904401;-0.506249627282;-0.588647693512;0.000444005428274;1.79441743656e-05;0.0008370484365;2.17187342293;-0.502815198847;-0.587431400854

4.98708541492;0.312422011819;0.761348380829;0.020935530445;0.0018664856453;0.688097704957;4.90748807369;0.323888656107;-0.168115232824

2.12465135355;-0.510836981536;-0.588644836694;0.000444005428274;1.79441743656e-05;0.0008370484365;2.1248190617;-0.510807837091;-0.561959910749

2.10707902384;-0.51551417405;-0.588641794048;0.000444005428274;1.79441743656e-05;0.0008370484365;2.13317635486;-0.514050884904;-0.543226838059

2.10707902384;-0.51551417405;-0.588641794048;0.000444005428274;1.79441743656e-05;0.0008370484365;2.12371833922;-0.51558539545;-0.613337071738

2.08960230446;-0.520256662825;-0.588638951985;0.000444005428274;1.79441743656e-05;0.0008370484365;2.11545005825;-0.517514593416;-0.614720408263

2.08960230446;-0.520256662825;-0.588638951985;0.000444005428274;1.79441743656e-05;0.0008370484365;2.10834376143;-0.519450477156;-0.587040063271

4.92964690763;0.316196664201;0.761357295938;0.020935530445;0.0018664856453;0.688097704957;4.85288042018;0.328668523554;-0.106930080387

2.08960230446;-0.520256662825;-0.588638951985;0.000444005428274;1.79441743656e-05;0.0008370484365;2.10335659965;-0.520861404705;-0.612100414984

4.92964690763;0.316196664201;0.761357295938;0.020935530445;0.0018664856453;0.688097704957;4.83792675865;0.329546656381;-0.200314581239

2.07212675168;-0.525091999085;-0.588635858676;0.000444005428274;1.79441743656e-05;0.0008370484365;2.09120867171;-0.522204144903;-0.634959235394

2.07212675168;-0.525091999085;-0.588635858676;0.000444005428274;1.79441743656e-05;0.0008370484365;2.08568183894;-0.523390255296;-0.56932206985

4.91048229529;0.317476861841;0.761360255443;0.020935530445;0.0018664856453;0.688097704957;4.8527942766;0.330447462087;-0.0969571871027

2.05474150775;-0.529997889266;-0.588632996579;0.000444005428274;1.79441743656e-05;0.0008370484365;2.08335485954;-0.52504591589;-0.580041034261

4.89137140135;0.318763888632;0.761363241456;0.020935530445;0.0018664856453;0.688097704957;4.85240070492;0.33044663699;-0.0947326205855

2.05474150775;-0.529997889266;-0.588632996579;0.000444005428274;1.79441743656e-05;0.0008370484365;2.08428337263;-0.527954604263;-0.60649600637

4.89137140135;0.318763888632;0.761363241456;0.020935530445;0.0018664856453;0.688097704957;4.86874329719;0.331453519779;-0.182975301912

2.03737186467;-0.534997379883;-0.588629861057;0.000444005428274;1.79441743656e-05;0.0008370484365;2.06492494705;-0.530356089659;-0.579474436144

2.03737186467;-0.534997379883;-0.588629861057;0.000444005428274;1.79441743656e-05;0.0008370484365;2.05299652466;-0.533637182325;-0.642163241048

4.87222988448;0.320063797722;0.761366278984;0.020935530445;0.0018664856453;0.688097704957;4.85583014232;0.33254542139;-0.114692126981

2.02007746593;-0.540075842847;-0.588626890382;0.000444005428274;1.79441743656e-05;0.0008370484365;2.04837360406;-0.535821590193;-0.560648297064

2.02007746593;-0.540075842847;-0.588626890382;0.000444005428274;1.79441743656e-05;0.0008370484365;2.04138651794;-0.538670311866;-0.625526276123

4.85312289391;0.321372066153;0.761369307121;0.020935530445;0.0018664856453;0.688097704957;4.8488775844;0.334195057307;-0.0929094992795

2.02007746593;-0.540075842847;-0.588626890382;0.000444005428274;1.79441743656e-05;0.0008370484365;2.02551366436;-0.541067887222;-0.561248305103

4.85312289391;0.321372066153;0.761369307121;0.020935530445;0.0018664856453;0.688097704957;4.90137626712;0.335200997879;0.0351634704148

2.00282445162;-0.545245380284;-0.588623776891;0.000444005428274;1.79441743656e-05;0.0008370484365;2.02790368355;-0.542597167349;-0.565870613449

4.83401110617;0.32269165811;0.761372392378;0.020935530445;0.0018664856453;0.688097704957;4.89869191753;0.336056827555;-0.0713699177754

2.00282445162;-0.545245380284;-0.588623776891;0.000444005428274;1.79441743656e-05;0.0008370484365;2.00809982898;-0.544922814205;-0.590211694746

4.83401110617;0.32269165811;0.761372392378;0.020935530445;0.0018664856453;0.688097704957;4.88803647247;0.336058868759;-0.0764497908707

1.98562827171;-0.550503866899;-0.588620678983;0.000265537563207;1.10030187749e-05;0.000344361888205;2.01204200934;-0.546517937133;-0.563999233338

4.81491052029;0.324021534964;0.761375491352;0.020935530445;0.0018664856453;0.688097704957;4.93816253066;0.336049385706;-0.0533538902626

1.98562827171;-0.550503866899;-0.588620678983;0.000265537563207;1.10030187749e-05;0.000344361888205;2.01147066639;-0.547895760357;-0.627532130547

4.81491052029;0.324021534964;0.761375491352;0.020935530445;0.0018664856453;0.688097704957;4.89538569778;0.337078873015;0.0415152938329

1.96849507854;-0.555851893839;-0.588617578846;0.000265537563207;1.10030187749e-05;0.000344361888205;1.99143208229;-0.550261822945;-0.577444317374

4.79582639422;0.325361434576;0.761378621081;0.020935530445;0.0018664856453;0.688097704957;4.89170408332;0.337927156482;-0.0760179753128

1.96849507854;-0.555851893839;-0.588617578846;0.000265537563207;1.10030187749e-05;0.000344361888205;1.99013831613;-0.553345598398;-0.602163861735

4.79582639422;0.325361434576;0.761378621081;0.020935530445;0.0018664856453;0.688097704957;4.86131394106;0.3388150228;0.0339944264908

1.95139238835;-0.561302274552;-0.588614371388;0.000265537563207;1.10030187749e-05;0.000344361888205;1.97310840551;-0.555788115968;-0.626151515257

4.7767206944;0.326714221499;0.761381697963;0.020935530445;0.0018664856453;0.688097704957;4.85025387237;0.338953422451;0.00595317746151

1.95139238835;-0.561302274552;-0.588614371388;0.000265537563207;1.10030187749e-05;0.000344361888205;1.97538268447;-0.55840922756;-0.584317303786

4.7767206944;0.326714221499;0.761381697963;0.020935530445;0.0018664856453;0.688097704957;4.81762364483;0.339809375975;-0.114743312309

1.95139238835;-0.561302274552;-0.588614371388;0.000265537563207;1.10030187749e-05;0.000344361888205;1.96051372478;-0.562094238611;-0.583197061714

4.7767206944;0.326714221499;0.761381697963;0.020935530445;0.0018664856453;0.688097704957;4.81690573707;0.340694377622;1.35023940384e-05

1.93439456825;-0.566833808755;-0.588611268469;0.000265537563207;1.10030187749e-05;0.000344361888205;1.9393395765;-0.564450755676;-0.588910873014

6.9498630092;-0.0889388976851;0.131386869969;0.0915670833503;9.26525109613e-06;0.0203891089363;7.36100658189;-0.0857963379261;-9.4328977614e-05

4.75767569775;0.328074155115;0.761384958943;0.020935530445;0.0018664856453;0.688097704957;4.82824370582;0.340825224311;-0.0105271540831

1.93439456825;-0.566833808755;-0.588611268469;0.000265537563207;1.10030187749e-05;0.000344361888205;1.94113430959;-0.567591000929;-0.570103615742

4.75767569775;0.328074155115;0.761384958943;0.020935530445;0.0018664856453;0.688097704957;4.80253431208;0.342560072325;-0.0077963028143

1.91740988042;-0.572479048758;-0.588607984413;0.000265537563207;1.10030187749e-05;0.000344361888205;1.9276032352;-0.571126385118;-0.584953495492

4.73858599538;0.329448929487;0.761388102968;0.020935530445;0.0018664856453;0.688097704957;4.78092677282;0.342654056358;-0.0292957001454

1.91740988042;-0.572479048758;-0.588607984413;0.000265537563207;1.10030187749e-05;0.000344361888205;1.92940164382;-0.572651313935;-0.588093525841

4.73858599538;0.329448929487;0.761388102968;0.020935530445;0.0018664856453;0.688097704957;4.77698777867;0.344392731187;-0.0261029255345

1.90053435071;-0.578208948459;-0.588604853017;0.000265537563207;1.10030187749e-05;0.000344361888205;1.90997567821;-0.57483785278;-0.588895807086

4.71955880373;0.330830888044;0.76139139306;0.020935530445;0.0018664856453;0.688097704957;4.75895818507;0.344429655784;-0.0300709446741

1.90053435071;-0.578208948459;-0.588604853017;0.000265537563207;1.10030187749e-05;0.000344361888205;1.90973481982;-0.576377489411;-0.574605033199

4.71955880373;0.330830888044;0.76139139306;0.020935530445;0.0018664856453;0.688097704957;4.74707393904;0.344432245903;-0.0358564946786

1.88367628771;-0.584057442042;-0.588601508828;0.000265537563207;1.10030187749e-05;0.000344361888205;1.89260750758;-0.578458928177;-0.572518877499

4.7004879412;0.332227975656;0.761394600597;0.020935530445;0.0018664856453;0.688097704957;4.73762424561;0.344524485024;-0.0510456957817

1.88367628771;-0.584057442042;-0.588601508828;0.000265537563207;1.10030187749e-05;0.000344361888205;1.87949239108;-0.583497474834;-0.589410211647

4.7004879412;0.332227975656;0.761394600597;0.020935530445;0.0018664856453;0.688097704957;4.7275719639;0.346294492049;-0.0467548397783

1.86692638906;-0.589996175598;-0.588598354357;0.000265537563207;1.10030187749e-05;0.000344361888205;1.88443120036;-0.586516770829;-0.552677976793

4.68147517986;0.333632746317;0.76139789399;0.020935530445;0.0018664856453;0.688097704957;4.72675405527;0.347256658302;0.0609062035622

1.86692638906;-0.589996175598;-0.588598354357;0.000265537563207;1.10030187749e-05;0.000344361888205;1.88691044432;-0.589286363455;-0.584185256613

4.68147517986;0.333632746317;0.76139789399;0.020935530445;0.0018664856453;0.688097704957;4.73077040281;0.348149161915;-0.0465347158938

1.85020519928;-0.596056216892;-0.588594952224;0.000265537563207;1.10030187749e-05;0.000344361888205;1.86585030344;-0.590033236284;-0.609857841148

4.66242744118;0.335052391237;0.761401183406;0.020935530445;0.0018664856453;0.688097704957;4.70362984636;0.348155958555;-0.0615895115277

